transaction_date,item_code,item_name,category_name,sold_kg,returned_kg,return_rate_pct,avg_return_price
2021-05-17,102900011033944,Luosi Pepper,Aquatic Tuberous Vegetables,2.730,,0.0,
2021-05-18,102900011035771,Red Hot Peppers,Flower/Leaf Vegetables,1.134,,0.0,
2021-05-19,102900011034439,Millet Pepper (Bag),Capsicum,10.332,,0.0,
2021-05-19,102900011030905,Haixian Mushroom (Bag) (3),Flower/Leaf Vegetables,5.000,,0.0,
2021-05-18,102900011035788,Millet Pepper,Capsicum,4.808,,0.0,
2021-05-19,102900005116714,Needle Mushroom (Box),Capsicum,12.530,,0.0,
2021-05-19,102900011016701,Wuhu Green Pepper (1),Cabbage,5.000,,0.0,
2021-05-18,102900005122654,Naibaicai,Flower/Leaf Vegetables,7.000,,0.0,
2021-05-20,102900011023464,Xixia Black Mushroom (1),Aquatic Tuberous Vegetables,0.846,,0.0,
2021-05-20,102900005115823,Naibaicai,Edible Mushroom,0.636,,0.0,
2021-05-20,102900011030905,Red Pepper (1),Cabbage,4.000,,0.0,
2021-05-20,102900011030929,Net Lotus Root (1),Capsicum,8.000,,0.0,
2021-05-20,102900005118817,Spinach,Capsicum,1.000,,0.0,
2021-05-21,102900011031100,Agaricus Bisporus (Box),Flower/Leaf Vegetables,1.148,,0.0,
2021-05-21,102900011033920,Xiaozhoupi (Bag),Edible Mushroom,9.000,,0.0,
2021-05-21,102900011032343,Caixin (Bag),Aquatic Tuberous Vegetables,3.589,,0.0,
2021-05-21,102900005116899,Red Bell Pepper (2),Edible Mushroom,5.351,,0.0,
2021-05-21,102900005115908,The Steak Mushrooms (Box),Flower/Leaf Vegetables,21.000,,0.0,
2021-05-21,102900011035078,Chinese Cabbage,Capsicum,1.363,,0.0,
2021-05-21,102900011008164,Needle Mushroom (Box),Solanum,1.000,,0.0,
2021-05-21,102900011022849,Amaranth (Bag),Capsicum,13.293,,0.0,
2021-05-21,102900011021842,Luosi Pepper,Flower/Leaf Vegetables,5.204,,0.0,
2021-05-21,102900005116806,Red Hot Peppers,Edible Mushroom,26.000,,0.0,
2021-05-22,102900005116899,Hua Eggplant,Capsicum,6.264,,0.0,
2021-05-22,102900005115779,Spinach,Flower/Leaf Vegetables,1.642,,0.0,
2021-05-22,102900005115786,Red Hot Peppers,Capsicum,2.000,,0.0,
2021-05-22,102900011035788,Spinach,Capsicum,3.003,,0.0,
2021-05-22,102900011033944,Agaricus Bisporus (Box),Edible Mushroom,2.591,,0.0,5.9
2021-05-23,102900005115625,Suizhou Bubble Green,Flower/Leaf Vegetables,1.000,,0.0,
2021-05-23,102900005115908,Luosi Pepper,Capsicum,0.494,,0.0,
2021-05-23,102900011032848,Xixia Mushroom (1),Flower/Leaf Vegetables,68.208,,0.0,
2021-05-22,102900011035764,Lotus (Ea),Flower/Leaf Vegetables,7.932,,0.0,
2021-05-23,102900005115878,Muercai,Cabbage,6.000,,0.0,
2021-05-22,102900011034026,Water Chestnut (Lingjiao),Flower/Leaf Vegetables,5.000,,0.0,
2021-05-24,102900011008164,Needle Mushroom (Box),Capsicum,31.701,,0.0,
2021-05-24,102900011032022,Luosi Pepper,Flower/Leaf Vegetables,44.880,,0.0,
2021-05-24,102900011030912,Green Hot Peppers,Cabbage,3.638,,0.0,
2021-05-24,102900005122654,Zhuyecai,Edible Mushroom,9.687,,0.0,
2021-05-24,102900011035078,Luosi Pepper,Flower/Leaf Vegetables,13.000,,0.0,
2021-05-24,102900005115908,Xixia Mushroom (1),Edible Mushroom,11.529,,0.0,
2021-05-24,102900011031995,Caixin (Bag),Aquatic Tuberous Vegetables,17.280,,0.0,
2021-05-25,102900011032213,Red Pepper (1),Capsicum,7.000,-1.000,0.0,
2021-05-25,102900011007464,Caixin,Edible Mushroom,8.000,,0.0,
2021-05-25,102900005115984,Yunnan Shengcai,Edible Mushroom,1.000,,0.0,
2021-05-25,102900011032244,Huangbaicai (2),Aquatic Tuberous Vegetables,20.433,,0.0,
2021-05-25,102900005116530,Net Lotus Root (1),Capsicum,1.606,,0.0,
2021-05-25,102900011032244,Needle Mushroom (Box),Capsicum,10.000,,0.0,
2021-05-26,102900005116257,Spinach,Capsicum,11.000,,0.0,
2021-05-26,102900011008164,Water Chestnut (Lingjiao),Aquatic Tuberous Vegetables,1.000,,0.0,
2021-05-26,102900011032367,Suizhou Bubble Green,Flower/Leaf Vegetables,3.000,,0.0,
2021-05-26,102900011034439,Yunnan Shengcai,Flower/Leaf Vegetables,2.000,,0.0,
2021-05-26,102900011012482,Hongshujian,Capsicum,2.000,,0.0,
2021-05-27,102900011022849,Yunnan Lettuces,Edible Mushroom,3.516,,0.0,
2021-05-27,102900011033944,Xixia Mushroom (1),Edible Mushroom,8.000,,0.0,
2021-05-27,102900011008164,Red Hot Peppers,Edible Mushroom,15.000,,0.0,
2021-05-27,102900011021842,Red Hot Peppers,Flower/Leaf Vegetables,10.603,,0.0,
2021-05-27,102900011031100,Agaricus Bisporus (Box),Flower/Leaf Vegetables,2.000,,0.0,
2021-05-27,102900011034231,Amaranth (Bag),Flower/Leaf Vegetables,19.765,,0.0,
2021-05-28,102900011032022,Basil (Bag),Capsicum,16.620,,0.0,
2021-05-28,102900011016701,Wuhu Green Pepper (1),Edible Mushroom,27.721,,0.0,
2021-05-28,102900011030059,High Melon (1),Edible Mushroom,3.000,,0.0,
2021-05-29,102900005116899,Luosi Pepper,Aquatic Tuberous Vegetables,9.305,,0.0,
2021-05-29,102900011032237,Needle Mushroom (Box),Flower/Leaf Vegetables,14.000,,0.0,
2021-05-29,102900011030110,Huangxincai (2),Capsicum,2.745,,0.0,
2021-05-28,102900011035788,Hua Eggplant,Edible Mushroom,82.000,,0.0,
2021-05-29,102900011000571,Zhuyecai (Bag),Edible Mushroom,34.542,,0.0,
2021-05-30,102900011031582,Powcan Mountain Chinese Cabbage ,Capsicum,3.772,,0.0,
2021-05-30,102900011031582,Yunnan Lettuce (Bag),Flower/Leaf Vegetables,6.970,,0.0,
2021-05-30,102900005116806,Amaranth,Cabbage,5.000,,0.0,
2021-05-30,102900011033920,Zhijiang Qinggengsanhua,Capsicum,1.000,,0.0,
2021-05-30,102900011030097,Green Hot Peppers (Bag),Flower/Leaf Vegetables,85.964,,0.0,
2021-05-30,102900011033944,Muercai,Flower/Leaf Vegetables,6.150,,0.0,
2021-05-30,102900011016701,Green Eggplant (1),Capsicum,16.613,,0.0,
2021-05-31,102900011021842,Zhuyecai,Aquatic Tuberous Vegetables,6.000,,0.0,
2021-05-31,102900011033944,Basil (Bag),Flower/Leaf Vegetables,2.018,,0.0,
2021-05-31,102900005115984,Haixian Mushroom (Bag) (3),Capsicum,4.627,,0.0,
2021-05-31,102900011033920,Xiaozhoupi (Bag),Flower/Leaf Vegetables,27.731,,0.0,
2021-05-31,102900005115786,Caixin,Flower/Leaf Vegetables,4.511,,0.0,
2021-05-31,102900011031926,Water Chestnut (Lingjiao),Solanum,8.000,,0.0,
2021-05-31,102900011035764,Hua Eggplant,Capsicum,1.313,,0.0,
2021-06-01,102900011034231,Caixin,Flower/Leaf Vegetables,1.792,,0.0,
2021-06-01,102900011013274,Spinach,Flower/Leaf Vegetables,3.851,,0.0,
2021-06-01,102900011007044,Changxianqie,Capsicum,1.750,,0.0,
2021-06-01,102900005115984,Muercai,Flower/Leaf Vegetables,10.574,,0.0,
2021-06-02,102900011034224,Red Line Pepper,Edible Mushroom,1.000,,0.0,
2021-06-02,102900011030059,Xiaozhoupi (Bag),Flower/Leaf Vegetables,29.662,,0.0,
2021-06-02,102900011033944,High Melon (1),Capsicum,5.303,,0.0,
2021-06-03,102900011034231,7 Colour Pepper (2),Flower/Leaf Vegetables,1.764,,0.0,
2021-06-03,102900011021842,Haixian Mushroom (Bag) (3),Capsicum,16.512,,0.0,
2021-06-03,102900005115878,Yunnan Lettuces,Flower/Leaf Vegetables,2.399,,0.0,
2021-06-03,102900005116899,Millet Pepper,Edible Mushroom,1.788,,0.0,
2021-06-03,102900011030097,Red Pepper (1),Aquatic Tuberous Vegetables,34.735,,0.0,
2021-06-03,102900011030059,Xiaoqingcai (1),Edible Mushroom,14.095,,0.0,
2021-06-03,102900011032732,Huangxincai (2),Solanum,29.000,,0.0,
2021-06-04,102900011031100,Green Hang Pepper (Bag),Flower/Leaf Vegetables,7.000,,0.0,
2021-06-04,102900011012482,Fruit Chili,Flower/Leaf Vegetables,3.000,,0.0,
2021-06-04,102900011032367,Wuhu Green Pepper (1),Cabbage,7.000,,0.0,
2021-06-04,102900011016701,Spinach,Aquatic Tuberous Vegetables,1.005,,0.0,
2021-06-04,102900005116899,Zhijiang Qinggengsanhua,Aquatic Tuberous Vegetables,3.000,,0.0,
2021-06-04,102900005118831,Millet Pepper,Capsicum,8.000,,0.0,
2021-06-04,102900011032251,Chinese Cabbage,Edible Mushroom,0.703,,0.0,
2021-06-05,102900011022849,Green Hot Peppers,Capsicum,11.740,,0.0,
2021-06-05,102900011035771,Red Hot Peppers,Edible Mushroom,7.000,,0.0,
2021-06-05,102900011035962,Xiaozhoupi,Edible Mushroom,24.419,,0.0,
2021-06-05,102900011030141,Zhijiang Qinggengsanhua,Edible Mushroom,0.772,,0.0,
2021-06-04,102900011022849,Muercai,Flower/Leaf Vegetables,5.000,,0.0,
2021-06-05,102900011031926,Green Hot Peppers,Capsicum,0.963,,0.0,
2021-06-06,102900011032251,Huangbaicai (2),Capsicum,4.000,,0.0,
2021-06-06,102900011032848,Red Hot Peppers,Capsicum,1.141,,0.0,
2021-06-06,102900011034026,Eggplant (2),Edible Mushroom,4.000,,0.0,
2021-06-05,102900011033906,Millet Pepper (Bag),Capsicum,5.000,,0.0,
2021-06-07,102900011032022,Muercai,Edible Mushroom,1.000,,0.0,
2021-06-07,102900011030929,The White Mushroom (Bag),Capsicum,2.000,,0.0,
2021-06-07,102900011016701,Zhijiang Qinggengsanhua,Capsicum,5.521,,0.0,
2021-06-07,102900005115977,Xiaoqingcai (1),Capsicum,11.584,,0.0,
2021-06-07,102900011032732,Net Lotus Root (1),Flower/Leaf Vegetables,7.050,,0.0,
2021-06-07,102900011033944,Millet Pepper (Bag),Flower/Leaf Vegetables,2.291,,0.0,
2021-06-07,102900005116806,Huangxincai (2),Cabbage,1.000,,0.0,
2021-06-07,102900011007044,Luosi Pepper (Bag),Flower/Leaf Vegetables,9.000,,0.0,
2021-06-08,102900011033920,Luosi Pepper (Bag),Flower/Leaf Vegetables,7.000,,0.0,
2021-06-08,102900011035771,Huangbaicai (2),Flower/Leaf Vegetables,6.000,,0.0,
2021-06-08,102900011030059,Hongshujian,Capsicum,1.117,,0.0,
2021-06-08,102900011030110,Fruit Chili,Capsicum,3.576,,0.0,
2021-06-08,102900011033944,Millet Pepper,Capsicum,7.000,,0.0,
2021-06-08,102900011033906,Chinese Cabbage,Capsicum,1.000,,0.0,
2021-06-08,102900005116530,Xiaozhoupi (Bag),Flower/Leaf Vegetables,5.000,,0.0,
2021-06-09,102900005116806,Green Eggplant (1),Flower/Leaf Vegetables,5.236,,0.0,
2021-06-09,102900011030141,Red Hang Pepper,Capsicum,5.201,,0.0,
2021-06-09,102900011008164,The White Mushroom (Bag),Flower/Leaf Vegetables,8.000,,0.0,
2021-06-09,102900005115779,Amaranth,Capsicum,1.520,,0.0,
2021-06-08,102900005116790,Yunnan Shengcai,Flower/Leaf Vegetables,1.000,,0.0,
2021-06-10,102900005116509,Broccoli,Flower/Leaf Vegetables,2.607,,0.0,
2021-06-10,102900011032213,Changxianqie,Edible Mushroom,0.294,,0.0,
2021-06-09,102900005115250,High Melon (1),Capsicum,8.000,,-5.8,
2021-06-11,102900005115878,Needle Mushroom (Box),Aquatic Tuberous Vegetables,8.000,,-1.56,
2021-06-11,102900011032244,Shanghaiqing,Cabbage,2.000,,-0.61,
2021-06-11,102900011030912,Xixia Mushroom (1),Flower/Leaf Vegetables,7.000,,0.0,
2021-06-11,102900011013274,7 Colour Pepper (2),Aquatic Tuberous Vegetables,1.000,,0.0,
2021-06-11,102900011030134,Broccoli,Capsicum,6.774,,0.0,
2021-06-11,102900011032732,Amaranth,Flower/Leaf Vegetables,14.715,,0.0,
2021-06-11,102900005116257,Eggplant (2),Flower/Leaf Vegetables,7.780,,0.0,
2021-06-12,102900005116509,Changxianqie,Edible Mushroom,6.000,,0.0,
2021-06-12,102900005116714,The White Mushroom (Bag),Edible Mushroom,3.102,,-6.63,
2021-06-12,102900005115625,Red Hang Pepper,Edible Mushroom,2.727,,0.0,
2021-06-12,102900011033944,Chinese Cabbage,Capsicum,32.087,,0.0,
2021-06-12,102900011030905,Fruit Chili,Edible Mushroom,7.000,,0.0,
2021-06-11,102900011035764,Needle Mushroom (Box),Capsicum,4.000,,0.0,
2021-06-13,102900011034026,Agaricus Bisporus (Box),Flower/Leaf Vegetables,2.719,,0.0,
2021-06-13,102900005115878,Yunnan Lettuces,Capsicum,1.000,,0.0,
2021-06-13,102900005116509,Green Line Pepper (Bag),Edible Mushroom,3.000,,0.0,
2021-06-13,102900011016701,Red Hot Peppers,Flower/Leaf Vegetables,4.000,,0.0,
2021-06-13,102900011030912,Wuhu Green Pepper (1),Flower/Leaf Vegetables,5.000,,0.0,
2021-06-12,102900005115823,Red Pepper (1),Flower/Leaf Vegetables,7.000,,0.0,
2021-06-14,102900011033944,Changxianqie,Cabbage,2.955,,0.0,
2021-06-14,102900011034231,Fruit Chili,Solanum,32.167,,0.0,
2021-06-14,102900005116714,Powcan Mountain Chinese Cabbage ,Edible Mushroom,0.885,,0.0,
2021-06-14,102900011016701,Naibaicai,Edible Mushroom,12.518,,0.0,
2021-06-14,102900005116530,Xixia Mushroom (1),Flower/Leaf Vegetables,16.000,,0.0,
2021-06-14,102900011034026,Spinach,Flower/Leaf Vegetables,15.000,,0.0,
2021-06-14,106949711300259,Hongshujian,Flower/Leaf Vegetables,32.528,,0.0,
2021-06-14,102900011000571,Huangbaicai (2),Cabbage,5.162,,0.0,
2021-06-14,102900005116509,Apricot Bao Mushroom (2),Flower/Leaf Vegetables,5.902,,0.0,
2021-06-15,102900011032244,Ginger And Xiaomijiao Mix (Small Bag),Cabbage,2.000,,0.0,
2021-06-15,102900011032732,Haixian Mushroom (Bag),Aquatic Tuberous Vegetables,5.000,,-1.28,
2021-06-15,102900011030097,Yunnan Shengcai,Capsicum,8.000,,0.0,
2021-06-15,102900011034026,Chinese Cabbage,Edible Mushroom,7.000,,0.0,
2021-06-15,102900011030141,Amaranth,Cabbage,6.206,,0.0,
2021-06-15,102900011030059,Water Chestnut (Lingjiao),Aquatic Tuberous Vegetables,1.000,,0.0,
2021-06-14,102900011033944,Ginger And Xiaomijiao Mix (Small Bag),Aquatic Tuberous Vegetables,7.000,,0.0,
2021-06-15,102900005116257,Yunnan Shengcai,Flower/Leaf Vegetables,1.451,,0.0,6.6
2021-06-16,102900011033906,Yunnan Lettuces,Flower/Leaf Vegetables,0.318,,0.0,
2021-06-16,102900011021842,Hongshujian,Edible Mushroom,35.514,,0.0,
2021-06-16,102900011022849,Luosi Pepper,Capsicum,2.622,,0.0,
2021-06-16,102900011034224,Red Hot Peppers,Flower/Leaf Vegetables,10.000,,0.0,
2021-06-16,102900011030059,Needle Mushroom (Box),Flower/Leaf Vegetables,4.000,,0.0,
2021-06-15,102900005116714,Xiaozhoupi (Bag),Capsicum,0.741,,0.0,
2021-06-17,102900011021842,Yunnan Shengcai,Flower/Leaf Vegetables,22.504,,0.0,
2021-06-17,102900011032237,Jigu (Bag),Edible Mushroom,27.337,,0.0,
2021-06-17,106949711300259,Naibaicai,Capsicum,9.471,,0.0,
2021-06-17,102900011032022,High Melon (1),Edible Mushroom,20.000,,-3.87,
2021-06-17,102900005116899,Wawacai,Edible Mushroom,0.993,,0.0,
2021-06-17,102900011021842,Net Lotus Root (1),Cabbage,0.557,,0.0,
2021-06-17,102900011035771,Huangbaicai (2),Flower/Leaf Vegetables,0.969,,0.0,
2021-06-17,102900011033920,Eggplant (2),Capsicum,3.000,,0.0,
2021-06-18,102900011030134,Apricot Bao Mushroom (2),Capsicum,10.993,,0.0,
2021-06-18,102900011030097,Huangbaicai (2),Cabbage,10.159,,0.0,
2021-06-18,102900011034224,Powcan Mountain Chinese Cabbage ,Flower/Leaf Vegetables,2.000,,0.0,
2021-06-18,102900011035078,Fruit Pepper (Bag),Capsicum,3.000,,0.0,
2021-06-19,102900011023464,Huangbaicai (2),Flower/Leaf Vegetables,7.956,,0.0,
2021-06-19,102900005122654,Green Hang Pepper (Bag),Flower/Leaf Vegetables,26.000,,0.0,
2021-06-19,102900011034231,Zhuyecai,Flower/Leaf Vegetables,2.000,,0.0,
2021-06-20,102900011013274,Red Hot Peppers (Bag),Capsicum,1.159,,0.0,
2021-06-20,102900005116790,Jigu (Bag),Edible Mushroom,1.849,,0.0,
2021-06-20,102900011000328,Naibaicai,Flower/Leaf Vegetables,1.165,,0.0,
2021-06-21,102900011007464,Needle Mushroom (Box),Edible Mushroom,2.000,,0.0,
2021-06-21,102900011034330,Red Hot Peppers (Bag),Aquatic Tuberous Vegetables,5.000,,0.0,
2021-06-21,102900005116257,Amaranth,Flower/Leaf Vegetables,2.000,,0.0,
2021-06-21,102900011030059,Changxianqie,Aquatic Tuberous Vegetables,19.153,,0.0,
2021-06-21,102900011032237,Shanghaiqing,Capsicum,12.422,,0.0,
2021-06-21,102900011032213,Spinach,Flower/Leaf Vegetables,8.015,,0.0,
2021-06-21,102900011030097,The White Mushroom (Bag),Capsicum,6.807,,0.0,
2021-06-21,102900011031926,Powcan Mountain Chinese Cabbage ,Flower/Leaf Vegetables,0.501,,0.0,
2021-06-22,102900011030141,Changxianqie,Capsicum,27.030,,0.0,
2021-06-22,102900011034026,Millet Pepper (Bag),Flower/Leaf Vegetables,6.019,,0.0,
2021-06-22,102900011031100,Apricot Bao Mushroom (2),Flower/Leaf Vegetables,6.371,,0.0,
2021-06-22,102900005115878,Apricot Bao Mushroom (2),Flower/Leaf Vegetables,0.843,,0.0,
2021-06-22,102900011034231,Changxianqie,Flower/Leaf Vegetables,0.930,,0.0,
2021-06-21,102900011034224,High Melon (1),Flower/Leaf Vegetables,4.614,,0.0,
2021-06-23,102900011035511,Caixin,Solanum,13.000,,0.0,
2021-06-23,102900011032251,Chinese Cabbage,Flower/Leaf Vegetables,6.887,,0.0,
2021-06-23,102900011030134,Needle Mushroom (2),Edible Mushroom,13.000,,-0.54,
2021-06-23,102900005116806,Jigu (Bag),Flower/Leaf Vegetables,3.000,,0.0,
2021-06-23,102900011035788,The White Mushroom (Bag),Aquatic Tuberous Vegetables,8.129,,0.0,
2021-06-24,102900005115878,Fruit Pepper (Bag),Cabbage,6.369,,0.0,
2021-06-24,102900005116530,Broccoli,Capsicum,7.000,,0.0,
2021-06-24,102900011022849,Zhuyecai,Cabbage,5.918,,0.0,
2021-06-24,102900011031100,Lotus (Ea),Flower/Leaf Vegetables,3.509,,0.0,
2021-06-24,102900011032237,Needle Mushroom (2),Flower/Leaf Vegetables,0.853,,0.0,
2021-06-24,102900011030912,Chinese Cabbage,Flower/Leaf Vegetables,5.000,,0.0,
2021-06-24,102900011032237,Apricot Bao Mushroom (2),Flower/Leaf Vegetables,2.960,,0.0,
2021-06-24,102900011010891,Red Hot Peppers (Bag),Flower/Leaf Vegetables,12.742,,0.0,
2021-06-25,102900005116530,Jigu Mushroom (Bunch),Edible Mushroom,3.559,,0.0,
2021-06-25,102900011035764,Cabbage Stem (Bag),Flower/Leaf Vegetables,0.359,,0.0,
2021-06-25,102900011030141,Hongshujian (Bag),Edible Mushroom,5.000,,0.0,
2021-06-25,102900005116806,Yunnan Leaf Lettuce (Bag),Flower/Leaf Vegetables,0.246,,0.0,
2021-06-25,102900011031100,Zhuyecai (Bag),Capsicum,0.789,,0.0,
2021-06-25,102900011007044,Shanghai Green (Bag),Flower/Leaf Vegetables,4.000,,0.0,
2021-06-26,102900011031100,Jigu (Bag),Flower/Leaf Vegetables,6.019,,0.0,
2021-06-26,102900011021842,Wuhu Green Pepper (1),Capsicum,1.422,,0.0,
2021-06-26,102900005116899,Hongshujian (Bag),Edible Mushroom,2.025,,0.0,
2021-06-25,102900011032022,Broccoli,Capsicum,1.783,,0.0,
2021-06-26,102900005115878,Green Line Pepper (Bag),Flower/Leaf Vegetables,1.440,,0.0,
2021-06-26,102900011034330,Yunnan Lettuce (Bag),Flower/Leaf Vegetables,3.000,,0.0,
2021-06-27,102900011030141,Water Chestnut (Lingjiao),Flower/Leaf Vegetables,2.000,,0.0,
2021-06-27,102900011032244,Water Chestnut (Lingjiao),Cabbage,3.881,,0.0,
2021-06-27,102900011012482,Naibaicai,Edible Mushroom,5.201,,0.0,
2021-06-27,102900011032237,Chinese Cabbage (Bag),Flower/Leaf Vegetables,0.981,,0.0,
2021-06-27,102900011033944,Haixian Mushroom (Bag),Edible Mushroom,12.000,,0.0,
2021-06-28,102900011031926,Jigu Mushroom (Bunch),Capsicum,1.000,,0.0,
2021-06-28,102900011035511,Jigu (Bag),Aquatic Tuberous Vegetables,7.000,,0.0,
2021-06-28,102900011035511,Powcan Mountain Chinese Cabbage ,Flower/Leaf Vegetables,27.502,,0.0,
2021-06-28,102900011032350,Xiaoqingcai (Bag),Flower/Leaf Vegetables,1.000,,0.0,
2021-06-28,102900005116530,Needle Mushroom (Box),Cabbage,13.995,,0.0,
2021-06-29,102900011030141,Green Hot Peppers (Bag),Cabbage,2.983,,0.0,
2021-06-29,102900005122654,Needle Mushroom (2),Edible Mushroom,6.385,,0.0,
2021-06-29,102900011035078,7 Colour Pepper (2),Solanum,8.042,,0.0,
2021-06-29,102900011007471,Spinach,Edible Mushroom,35.003,,0.0,
2021-06-29,102900005116257,Luosi Pepper (Bag),Flower/Leaf Vegetables,13.000,,0.0,
2021-06-29,102900011032732,Millet Pepper (Bag),Capsicum,2.000,,0.0,
2021-06-29,102900005116806,Green Hot Peppers (Bag),Flower/Leaf Vegetables,0.531,,0.0,
2021-06-30,102900011033920,Hongshujian (Bag),Edible Mushroom,5.000,,0.0,
2021-06-30,102900011032350,Caixin (Bag),Flower/Leaf Vegetables,1.576,,0.0,
2021-06-30,102900011030929,7 Colour Pepper (2),Edible Mushroom,5.015,,0.0,
2021-06-30,102900011031926,Broccoli,Capsicum,6.872,,0.0,
2021-06-30,102900011030134,Yunnan Lettuce (Bag),Solanum,28.277,,0.0,
2021-06-29,102900011021842,Muercai,Flower/Leaf Vegetables,0.762,,0.0,
2021-06-30,102900011034330,Haixian Mushroom (Bag) (3),Cabbage,6.000,,0.0,
2021-06-30,102900011032732,Xiaozhoupi (Bag),Flower/Leaf Vegetables,1.204,,0.0,
2021-06-30,102900011022849,7 Colour Pepper (2),Flower/Leaf Vegetables,1.826,,0.0,
2021-07-01,102900011000328,Zhuyecai (Bag),Flower/Leaf Vegetables,4.000,,0.0,
2021-07-01,102900011034224,Millet Pepper (Bag),Aquatic Tuberous Vegetables,1.156,,0.0,
2021-07-01,102900005118831,Hongshujian (Bag),Edible Mushroom,20.470,,0.0,
2021-07-01,102900011032251,Green Line Pepper (Bag),Capsicum,6.000,,0.0,
2021-07-01,102900011000571,Luosi Pepper,Aquatic Tuberous Vegetables,2.242,,0.0,
2021-07-01,102900011031926,7 Colour Pepper (2),Flower/Leaf Vegetables,5.213,,0.0,
2021-06-30,102900011034224,Spinach (Bag),Capsicum,12.000,,0.0,
2021-07-02,102900005122654,Fresh Edible Fungus (Bag),Flower/Leaf Vegetables,5.000,,0.0,
2021-07-02,102900005118831,Apricot Bao Mushroom (2),Capsicum,0.651,,0.0,
2021-07-02,102900011032237,Net Lotus Root (1),Capsicum,0.081,,0.0,
2021-07-02,102900011033944,Zhijiang Qinggengsanhua,Capsicum,0.768,,0.0,
2021-07-02,102900011035078,Wuhu Green Pepper (1),Flower/Leaf Vegetables,4.000,,0.0,
2021-07-02,102900011030059,Powcan Mountain Chinese Cabbage ,Capsicum,20.215,,0.0,
2021-07-02,102900005116530,Red Hot Peppers (Bag),Flower/Leaf Vegetables,6.068,,0.0,
2021-07-03,102900005118817,Zhijiang Qinggengsanhua,Flower/Leaf Vegetables,1.802,,0.0,
2021-07-03,102900011021842,Red Hang Pepper (Bag),Flower/Leaf Vegetables,13.000,,0.0,
2021-07-03,102900011030141,Needle Mushroom (Box),Flower/Leaf Vegetables,0.379,,0.0,
2021-07-03,102900011033920,Ginger And Xiaomijiao Mix (Small Bag),Capsicum,10.000,,0.0,
2021-07-03,102900011012482,Muercai,Capsicum,3.000,,0.0,
2021-07-03,102900011016701,Red Hang Pepper (Bag),Flower/Leaf Vegetables,18.203,,-5.49,
2021-07-04,102900011030134,Sweet Chinese Cabbage,Aquatic Tuberous Vegetables,0.365,,0.0,
2021-07-04,102900005118817,Green Line Pepper (Bag),Flower/Leaf Vegetables,9.000,,0.0,
2021-07-04,102900011030929,Yunnan Lettuces,Flower/Leaf Vegetables,0.157,,0.0,
2021-07-04,102900011030097,The White Mushroom (Bag),Solanum,0.251,,0.0,
2021-07-04,102900011030929,Shanghai Green (Bag),Flower/Leaf Vegetables,8.862,,0.0,
2021-07-04,102900011033944,Green Hot Peppers (Bag),Flower/Leaf Vegetables,1.773,,0.0,
2021-07-04,102900011032732,Green Eggplant (1),Capsicum,1.897,,0.0,
2021-07-04,102900011030141,Broccoli,Flower/Leaf Vegetables,1.276,,0.0,
2021-07-05,106949711300259,Apricot Bao Mushroom (2),Flower/Leaf Vegetables,0.490,,0.0,
2021-07-05,102900011034224,Haixian Mushroom (Bag),Capsicum,1.000,,0.0,
2021-07-05,102900011021842,Ginger And Xiaomijiao Mix (Small Bag),Flower/Leaf Vegetables,0.386,,0.0,
